,cycle_type,Time,Capacity
212,impedance,0.08422971792291473,0.21675513651107686
213,charge,3752.781,
214,impedance,0.08611289051864872,0.23155638462602807
215,discharge,5608.781,1.4779954511171076
216,impedance,0.0893386369788362,0.23723889246330926
217,charge,10807.359,
218,impedance,0.08465465200544714,0.20435313819886258
219,discharge,5703.296,1.494119871447679
220,charge,10803.25,
221,discharge,5668.032,1.488007820113173
222,charge,10805.14,
223,discharge,5634.047,1.4748338592717107
224,charge,10802.829,
225,discharge,5582.375,1.4604378044785566
226,charge,10802.656,
227,discharge,5567.329,1.452380841576719
228,impedance,0.08729827857585487,0.2654873283908556
229,charge,10803.047000000006,
230,impedance,0.08451366295948139,0.20274785477136154
231,discharge,5528.453,1.4411028883649861
232,charge,10802.312,
233,discharge,5513.39,1.4300355978410688
234,charge,10802.484,
235,discharge,5486.187,1.413943296719903
236,charge,10802.266,
237,discharge,5461.922,1.3972667497450317
238,charge,10803.234,
239,discharge,5438.157,1.3865375876825874
240,impedance,0.08960329920436431,0.23762843327782818
241,charge,10807.89,
242,impedance,0.08488747212101197,0.20777870986513872
243,discharge,5402.875,1.3724753685724698
244,charge,10803.938,
245,discharge,5384.438,1.3598593948812812
246,charge,10807.062,
247,discharge,5344.859,1.3486733410392264
248,charge,10806.157,
249,discharge,5305.156,1.3334258933205057
250,charge,10804.781,
251,discharge,5284.547,1.3387793081075827
252,impedance,0.0902961712117194,0.2310597747651596
253,charge,10808.187000000005,
254,impedance,0.08628945534344802,0.2176103583287245
255,discharge,5267.843,1.3153320403016995
256,charge,10805.625,
257,discharge,5229.688,1.322963328110081
258,charge,10805.5,
259,discharge,5206.954,1.3086991524155074
260,charge,10803.016,
261,discharge,5179.062,1.2897499583900436
262,charge,10803.875,
263,discharge,5144.109,1.2906172590904164
264,impedance,0.09036962461205601,0.24735977304187645
265,charge,10807.344,
266,impedance,0.08469367284007304,0.23048845645489305
267,discharge,5142.891,1.2752011253442166
268,charge,10805.812,
269,discharge,5109.734,1.2686072657374579
270,charge,10804.172,
271,discharge,5078.937,1.2565759973225976
272,charge,10803.296,
273,discharge,5051.672,1.2486254509320867
274,charge,9991.187,
