,cycle_type,Time,Capacity
67,charge,10806.0,
68,discharge,2987.672,1.6432696512198481
69,charge,10803.312,
70,discharge,2975.1100000000006,1.6298673102402295
71,charge,10806.016,
72,discharge,2953.219,1.6238536344658807
73,charge,10802.829,
74,discharge,2955.484,1.6186308887044174
75,impedance,0.07521068734331716,0.10896209484473758
76,charge,10802.265,
77,impedance,0.07449151464092646,0.11186108517470444
78,discharge,2957.016,1.6193418112441196
79,charge,10805.875,
80,discharge,2948.219,1.614593271326993
81,charge,10804.343,
82,discharge,2935.5,1.6072040891927848
83,charge,10805.5,
84,discharge,2913.797000000006,1.6012663590062357
85,charge,10803.484,
86,discharge,2900.703,1.5940407410631041
87,impedance,0.07344478203038415,0.11213428117785046
88,charge,10805.328,
89,impedance,0.07431046242244761,0.11332100168099098
90,discharge,2914.031,1.5946888289374477
91,charge,10805.453,
92,discharge,2901.968,1.5882100957302596
93,charge,10806.391,
94,discharge,2901.734,1.587985558077698
95,charge,10805.922,
96,discharge,2887.407,1.5799165406650344
97,charge,10805.39,
98,discharge,2861.937,1.5655946193652834
99,impedance,0.07460513005125728,0.109634770915838
100,charge,10803.094,
101,impedance,0.07545962514874321,0.1137792668690111
102,discharge,1055.25,0.07070127737340176
103,impedance,0.07877529468385841,0.1589538204387527
104,charge,10806.266,
105,impedance,0.0769982195284669,0.18259929531527064
106,discharge,1012.187,0.08416878530139071
107,charge,10803.094,
108,discharge,991.172,0.08443785621465827
109,charge,10805.765,
110,discharge,982.094,0.08478919060590338
111,charge,8483.202999999994,
112,discharge,1063.609,0.09334258183442584
113,charge,10803.406,
114,impedance,0.07800610729453926,0.18413394609270012
115,discharge,1067.641,0.10603180131397782
116,charge,10806.531,
117,discharge,1048.687,0.106505866207118
118,charge,10803.828,
119,discharge,1039.984,0.09439111585512952
120,charge,10805.687000000005,
121,discharge,687.328,0.09450595927387112
122,charge,9426.047,
123,discharge,1047.531,0.08211456108215626
124,impedance,0.07582530057743594,0.1501184520346214
125,charge,10802.828,
126,impedance,0.07587400628980778,0.18980686195433671
127,discharge,1038.375,0.09518470631946747
128,charge,10806.515,
129,discharge,1030.703,0.09539129998659052
130,charge,10806.563,
131,discharge,1010.765,0.08289664565854568
132,charge,10805.016,
133,discharge,1025.719,0.08343199036452603
134,charge,10803.234,
135,discharge,1016.859,0.09624772156495698
136,impedance,0.0759821232914421,0.15894605477145063
137,charge,10804.39,
138,impedance,0.0760013508183652,0.17791434650550444
139,discharge,1021.079,0.0871279249656989
140,charge,10805.093,
141,discharge,1010.562,0.09681912182757578
142,charge,10803.343,
143,discharge,1003.313,0.08440054891345107
144,charge,10804.438,
145,discharge,1006.187,0.09770121716674529
146,charge,10805.344,
147,discharge,996.765,0.08517426476572666
148,impedance,0.07594278085497322,0.16599469749167875
149,charge,10803.656,
150,impedance,0.07704681092348728,0.19680273928470568
151,discharge,999.422,0.08471993544879124
152,charge,10804.406,
153,discharge,990.234,0.08548836969893649
154,charge,10804.733999999997,
155,discharge,608.953,0.08577749933433501
156,charge,10803.687,
157,discharge,586.719,0.08595553255245832
158,charge,10496.5,
159,discharge,575.922,0.08614796979658328
160,impedance,0.07588003498751496,0.15488675660995227
161,charge,10132.125,
162,impedance,0.07496925994712696,0.18888712053909562
163,discharge,1050.406,0.08652450808993331
164,impedance,0.07589015396303525,0.15753643849921348
165,charge,10806.375,
166,impedance,0.07691285365454106,0.19160818137884542
167,discharge,1040.75,0.08676036428685732
168,charge,10805.687,
169,discharge,1019.125,0.08662025389371077
170,charge,10807.125,
171,discharge,618.844,0.0869802394927499
172,charge,10806.219,
173,discharge,1039.547,0.07387787113473963
174,charge,10804.937,
175,discharge,1004.328,0.08775865702231889
176,impedance,0.07711993627182931,0.15980121951322207
177,charge,10806.062,
178,impedance,0.07651499027181768,0.19398220968584684
179,discharge,1005.75,0.08790576300272998
180,charge,10806.281,
181,discharge,995.797,0.08808784882200178
182,charge,10803.813,
183,discharge,998.921,0.08834250268158712
184,charge,10805.718,
185,discharge,989.141,0.07463055332745072
186,charge,10807.077999999994,
187,discharge,979.203,0.07485698665122698
188,impedance,0.07659343260346818,0.16718062798678748
189,charge,10804.672,
190,impedance,0.07912815465080972,0.19156125905228685
191,discharge,994.031,0.07527573643141765
192,charge,10804.688,
193,discharge,971.516,0.07532351860488727
194,charge,10803.297,
195,discharge,810.563,0.07553765302367196
196,charge,10807.219,
197,discharge,599.047,0.07584285606128259
198,charge,10802.344,
199,discharge,109.078,0.0759921803489148
200,impedance,0.0782449961298768,0.1882802445072384
201,charge,4877.25,
202,impedance,0.07905035342408334,0.198004520349432
203,discharge,109.17099999999999,0.07621652609591999
204,charge,4091.172000000006,
205,discharge,96.484,0.06216923141552526
206,charge,3046.829,
207,discharge,109.094,0.0759822277461493
208,charge,3301.0,
209,discharge,96.906,0.06227013548943564
210,charge,3004.844,
211,discharge,97.015,0.06259446608798445
212,impedance,0.07906661915664734,0.193737072470994
213,charge,3752.781,
214,impedance,0.07871237399733891,0.18930872714889294
215,discharge,5608.781,1.4377344766079456
216,impedance,0.08698940671583444,0.21203982404697136
217,charge,10807.359,
218,impedance,0.07828263281194806,0.19242141512409658
219,discharge,5703.296,1.5246019289244055
220,charge,10803.25,
221,discharge,5668.032,1.5215273965539478
222,charge,10805.14,
223,discharge,5634.047,1.5155323631175952
224,charge,10802.829,
225,discharge,5582.375,1.5044249661534554
226,charge,10802.656,
227,discharge,5567.329,1.5001507149498807
228,impedance,0.08194630366572121,0.24951173793875153
229,charge,10803.047000000006,
230,impedance,0.0772233628496216,0.20125403150137744
231,discharge,5528.453,1.489011227320312
232,charge,10802.312,
233,discharge,5513.39,1.4810149357562845
234,charge,10802.484,
235,discharge,5486.187,1.476262027748574
236,charge,10802.266,
237,discharge,5461.922,1.4662551025438961
238,charge,10803.234,
239,discharge,5438.157,1.4593282593817019
240,impedance,0.08259427496458913,0.23058750329889702
241,charge,10807.89,
242,impedance,0.07780251826730275,0.19693063385639706
243,discharge,5402.875,1.445704157754381
244,charge,10803.938,
245,discharge,5384.438,1.4400686089389023
246,charge,10807.062,
247,discharge,5344.859,1.4290313659547842
248,charge,10806.157,
249,discharge,5305.156,1.414172188151386
250,charge,10804.781,
251,discharge,5284.547,1.415603079129078
252,impedance,0.08322032353450609,0.25657901670022587
253,charge,10808.187000000005,
254,impedance,0.07854743123091595,0.19461243837619163
255,discharge,5267.843,1.3994410223300702
256,charge,10805.625,
257,discharge,5229.688,1.3959635285794907
258,charge,10805.5,
259,discharge,5206.954,1.3929784652630588
260,charge,10803.016,
261,discharge,5179.062,1.3740772023800918
262,charge,10803.875,
263,discharge,5144.109,1.3752493030002435
264,impedance,0.08506633906791784,0.2400864150871061
265,charge,10807.344,
266,impedance,0.0790373338975149,0.20945677298641602
267,discharge,5142.891,1.3671966130854505
268,charge,10805.812,
269,discharge,5109.734,1.356887600783644
270,charge,10804.172,
271,discharge,5078.937,1.3449320225969348
272,charge,10803.296,
273,discharge,5051.672,1.3374691704584258
274,charge,9991.187,
