,cycle_type,Time,Capacity
92,discharge,3192.172,1.7610225525303758
93,charge,10651.297,
94,discharge,3194.735,1.7624094574337117
95,charge,10503.469,
96,discharge,3178.75,1.7536170397120676
97,charge,10696.625,
98,discharge,3165.359,1.7462044775191679
99,charge,10591.812000000005,
100,discharge,3155.25,1.7406176172769725
101,impedance,0.10098443815766792,0.12790309130670613
102,charge,10767.687,
103,impedance,0.10188149628078898,0.12400981160517237
104,discharge,3173.766,1.750690404425682
105,impedance,0.10186993733447906,0.12570500373336072
106,charge,10543.359,
107,impedance,0.10271644158370044,0.12169846701041709
108,discharge,3199.485,1.765112055153915
109,charge,10542.234,
110,discharge,3196.015,1.7631888267564881
111,charge,4952.234,
112,discharge,3595.281,1.9854929528970957
113,impedance,0.10437773669118684,0.12394050374611125
114,charge,10489.172,
115,impedance,0.1040227495138019,0.12437883368799792
116,discharge,3198.0,1.7653557308133239
117,charge,10585.468999999997,
118,discharge,3183.516,1.7571880383127276
119,charge,10624.344,
120,discharge,3183.797,1.7573770661844437
121,charge,10808.781,
122,discharge,3191.516,1.7617376127979814
123,charge,10616.407,
124,discharge,3189.985,1.7606892547636663
125,impedance,0.1035484717838907,0.1268638991057003
126,charge,10536.312,
127,impedance,0.10327759437479733,0.12293526365736387
128,discharge,3189.734,1.760669562156983
129,charge,10560.766,
130,discharge,3176.016,1.752963802649152
131,charge,10591.016000000003,
132,discharge,3171.36,1.750535708024147
133,charge,10619.391,
134,discharge,3170.843,1.7500761995337284
135,charge,10570.531,
136,discharge,3164.672,1.7465957802278385
137,impedance,0.10336285437551215,0.12733721133829223
138,charge,10776.312,
139,impedance,0.10429109231155877,0.1229516511727095
140,discharge,3177.453,1.753614286788707
141,charge,10466.766,
142,discharge,3172.375,1.750725029920349
143,charge,10605.265,
144,discharge,3158.406,1.7433053490810113
145,charge,10603.125,
146,discharge,3141.578,1.7336625052776187
147,charge,10606.375,
148,discharge,3138.187,1.7319207051538927
149,impedance,0.10116023192107446,0.1290285606007037
150,charge,10776.875,
151,impedance,0.1035779067064479,0.12346760832500164
152,discharge,3157.969,1.7428604522751463
153,charge,10545.562,
154,discharge,3159.281,1.743306971099712
155,charge,10429.0,
156,discharge,3150.375,1.738524506272696
157,charge,10565.141,
158,discharge,3134.078,1.7295622663746972
159,charge,10601.171000000002,
160,discharge,3129.797,1.7273036765742085
161,impedance,0.10219677597874746,0.12749763459355581
162,charge,10754.719,
163,impedance,0.10152573498525545,0.12572316842202602
164,discharge,3161.89,1.7449370491071912
165,impedance,0.10379049086169007,0.1273702163877588
166,charge,10584.188,
167,impedance,0.10329401058872176,0.1229881545844585
168,discharge,3196.859,1.7642432071133693
169,charge,10464.969,
170,discharge,3171.906,1.7504882032049596
171,charge,10569.391,
172,discharge,3160.8429999999935,1.7442710815479923
173,charge,10571.078,
174,discharge,3147.141,1.7365413923373951
175,charge,10625.235,
176,discharge,3141.203,1.733223093105756
177,impedance,0.10226611724627681,0.12966606656866086
178,charge,10745.625,
179,impedance,0.10322078398378613,0.12425909033211503
180,discharge,3151.047,1.73860622908762
181,charge,10181.329,
182,discharge,3159.172,1.7432134953746192
183,charge,10451.172,
184,discharge,3141.047,1.7332698214832971
185,charge,10622.0,
186,discharge,3135.0310000000027,1.7298906291663272
187,charge,10618.156,
188,discharge,3117.984,1.7204403348841348
189,impedance,0.1019047502214661,0.12923240688924717
190,charge,10808.063,
191,impedance,0.10288925405024021,0.12567482538392313
192,discharge,3125.328,1.724420729012913
193,charge,10685.218,
194,discharge,3120.172,1.7214872814061166
195,charge,10707.359,
196,discharge,3116.641,1.7197448773569262
197,charge,10745.422,
198,discharge,3110.844,1.7164304142145894
199,charge,10771.906000000003,
200,discharge,3101.406,1.7112029253299619
201,impedance,0.10138625848088953,0.12963167079796403
202,charge,10787.235,
203,impedance,0.10231554345357728,0.1251981335588939
204,discharge,3099.563,1.7102343231599222
205,charge,10792.047,
206,discharge,3104.64,1.713096882151029
207,charge,10773.047,
208,discharge,3099.875,1.7103708617208135
209,charge,10769.843,
210,discharge,3093.25,1.7064617296121434
211,charge,10775.547,
212,discharge,3086.688,1.7029429979110946
213,impedance,0.1017469005349673,0.1293402011642804
214,charge,10812.718999999997,
215,impedance,0.1029340973647276,0.1264013238476249
216,discharge,3094.281,1.7072612643840062
217,charge,10757.516,
218,discharge,3088.328,1.7038637196766078
219,charge,10744.219,
220,discharge,3095.687,1.7079617948422274
221,charge,10683.484,
222,discharge,3102.062,1.7113022833627787
223,charge,10618.578,
224,discharge,3107.141,1.714122057472244
225,impedance,0.10259466752448551,0.1287868336623212
226,charge,10812.922,
227,impedance,0.1016677917003621,0.12679382347294005
228,discharge,3090.719,1.7053324925701605
229,charge,10742.593999999997,
230,discharge,3069.812,1.6934609472531408
231,charge,10811.156,
232,discharge,3064.437,1.6905244127230223
233,charge,10808.406,
234,discharge,3083.25,1.7007774858498304
235,charge,10785.266,
236,discharge,3076.484,1.6971104467944576
237,impedance,0.10291053630668141,0.12849504310945825
238,charge,10777.656,
239,impedance,0.10427789287305993,0.12443328880460543
240,discharge,3081.297,1.6997924522951837
241,charge,10717.719,
242,discharge,3065.953,1.6912704773954121
243,charge,10795.0,
244,discharge,3055.828,1.6857127009469863
245,charge,10810.0,
246,discharge,3051.468,1.6832093771286156
247,charge,10812.297,
248,discharge,3069.0,1.692886364169521
249,impedance,0.10313716186770266,0.12727179809315825
250,charge,10813.297,
251,impedance,0.10444298567373146,0.12466080317574092
252,discharge,3079.235,1.6984668174144633
253,charge,10572.094,
254,discharge,3070.344,1.6935813413828429
255,charge,10745.296,
256,discharge,3051.4839999999967,1.6830951253781283
257,charge,10810.547,
258,discharge,3054.812,1.6850462226942986
259,charge,10810.781,
260,discharge,3046.532,1.6803098840017598
261,impedance,0.10213224417462764,0.12889257040332344
262,charge,10811.64,
263,impedance,0.10453206876345725,0.12561886146138276
264,discharge,3071.782,1.6944038437227715
265,charge,10607.422,
266,discharge,3074.532,1.6955686127180103
267,charge,10584.0,
268,discharge,3053.656,1.6841854728350405
269,charge,10770.858999999997,
270,discharge,3031.953,1.6722180144870118
271,charge,10789.422,
272,discharge,3023.5,1.6675976965747183
273,impedance,0.10167775631610765,0.12938532451978002
274,charge,10811.891,
275,impedance,0.10353426870050861,0.12638830865841164
276,discharge,3042.703,1.6781873787039017
277,charge,3379.656,
278,discharge,4424.203,2.4440624320786557
279,impedance,0.10439518975230871,0.12462001631982239
280,charge,10344.968,
281,impedance,0.10441836486225645,0.12383690968221564
282,discharge,3066.766,1.6913403148932205
283,charge,10651.062000000005,
284,discharge,3046.125,1.6802787096613283
285,charge,10701.828,
286,discharge,3033.625,1.673147301023026
287,charge,10816.234,
288,discharge,3028.562,1.6704292090032429
289,charge,10764.218,
290,discharge,3020.984,1.6659903350115992
291,impedance,0.10235733192038589,0.12964567263622695
292,charge,10807.375,
293,impedance,0.10229360214237315,0.12562501165036996
294,discharge,3017.391,1.664241575272447
295,charge,10706.156,
296,discharge,3022.14,1.6668450767774965
297,charge,10763.452999999994,
298,discharge,3009.016,1.6594501560667536
299,charge,10815.579,
300,discharge,3014.672,1.662412523067319
301,charge,10810.235,
302,discharge,3010.703,1.6603526083225701
303,impedance,0.10264618183054519,0.12835535717012822
304,charge,10811.25,
305,impedance,0.10290383805205343,0.12595091518306856
306,discharge,3011.75,1.6610231379633236
307,charge,10812.766,
308,discharge,3005.734,1.6575187557321613
309,charge,10807.047,
310,discharge,2993.75,1.6507877959674548
311,charge,10815.985,
312,discharge,2998.125,1.6532570062110141
313,charge,10815.203,
314,discharge,2990.859,1.6494214846772686
315,impedance,0.10247669791669267,0.12864762117506043
316,charge,10812.266,
317,impedance,0.10408568066227294,0.12506055555622234
318,discharge,3024.453,1.6678591915666705
319,charge,10631.063,
320,discharge,3030.765,1.670862764324967
321,charge,10815.844,
322,discharge,3020.813,1.6658118164053368
323,charge,10811.531,
324,discharge,2998.156,1.6532998517617
325,charge,10810.342999999993,
326,discharge,2986.766,1.6468787023528522
327,impedance,0.10307434857797489,0.129302103332383
328,charge,10810.109,
329,impedance,0.10374148695325093,0.12740685766354967
330,discharge,3032.328,1.6718953249703756
331,impedance,0.10413712868200176,0.1275310804338011
332,charge,10787.516,
333,impedance,0.10467308759463242,0.12424657706777059
334,discharge,3047.703,1.6807743463585727
335,charge,10668.625,
336,discharge,3034.968,1.6737717086703074
337,charge,10815.344,
338,discharge,3011.7339999999967,1.6605773762487392
339,charge,10814.062,
340,discharge,3002.922,1.655987781146086
341,charge,10638.484,
342,discharge,2986.718,1.6468623183898439
343,impedance,0.1036270958740042,0.12870618345971274
344,charge,10666.125,
345,impedance,0.10468141657909363,0.12497077556363018
346,discharge,3006.203,1.6574621175432847
347,charge,10496.344,
348,discharge,3011.609,1.6603991175216894
349,charge,10455.453,
350,discharge,2985.953,1.6460789092837111
351,charge,10542.188,
352,discharge,2976.3129999999946,1.6408366462659327
353,charge,10682.156,
354,discharge,2964.75,1.6344408920281601
355,impedance,0.10322860433094026,0.12820110915604094
356,charge,10794.25,
357,impedance,0.1043656977117543,0.12593210499998778
358,discharge,2969.953,1.6374039186504212
359,charge,10508.656,
360,discharge,2988.453,1.64738207540524
361,charge,10531.406,
362,discharge,3001.235,1.6545646441622355
363,charge,10811.484,
364,discharge,2976.234,1.640896560729935
365,charge,10810.406000000003,
366,discharge,2950.39,1.6265229979339635
367,impedance,0.10254852102031001,0.12862078792867057
368,charge,10812.828,
369,impedance,0.10292594093335367,0.12672943474339857
370,discharge,2941.719,1.6217349144630457
371,charge,10816.953,
372,discharge,2946.969,1.6248200059639546
373,charge,10816.0,
374,discharge,2936.171,1.61880119736137
375,charge,10812.969,
376,discharge,2927.281,1.6137350490334217
377,charge,10810.235,
378,discharge,2924.422,1.612012823654141
379,impedance,0.10359265071950297,0.1282841842808354
380,charge,10812.327999999994,
381,impedance,0.10361531096976208,0.12805955638397698
382,discharge,3023.859,1.6671032556887178
383,impedance,0.10518037485176612,0.12720556975336994
384,charge,10813.078,
385,impedance,0.10425632204271053,0.12466269936453879
386,discharge,3056.172,1.6850133383886254
387,charge,10718.25,
388,discharge,3045.078,1.6786654987614698
389,charge,10813.672000000006,
390,discharge,3034.25,1.6729763502191373
391,charge,10813.625,
392,discharge,3022.609,1.666489034299654
393,charge,10814.219,
394,discharge,3028.828,1.6698420840710908
395,impedance,0.10438970498922139,0.1277331946992752
396,charge,10816.469,
397,impedance,0.1051440682725413,0.1239624732439577
398,discharge,3037.875,1.6746744228027035
399,charge,10616.703,
400,discharge,3023.187,1.6665045335145643
401,charge,10817.984,
402,discharge,2996.922,1.6522220848347273
403,charge,10812.358999999997,
404,discharge,2986.469,1.6462718275099526
405,charge,10818.204,
406,discharge,2979.219,1.642399234692521
407,impedance,0.10415198790123979,0.13019853504814
408,charge,10813.203,
409,impedance,0.10361605786053248,0.12635085013884811
410,discharge,2995.047,1.651178607099992
411,charge,10812.969,
412,discharge,2989.828,1.6481683120281931
413,charge,10818.125,
414,discharge,2989.391,1.6478887725428397
415,charge,10815.469,
416,discharge,2967.2810000000027,1.635843650915682
417,charge,10815.516,
418,discharge,2962.609,1.6332362811945516
419,impedance,0.10311501616131509,0.12951868304023914
420,charge,10811.14,
421,impedance,0.10327097874703314,0.12710797636578625
422,discharge,2957.016,1.629926467682987
423,charge,10812.468,
424,discharge,2973.281,1.6387862629287224
425,charge,10678.937,
426,discharge,2968.016,1.6359654863840773
427,charge,10678.609,
428,discharge,2959.281,1.631137043967566
429,charge,10814.265,
430,discharge,2942.797000000006,1.6220189720888463
431,impedance,0.10425796236329452,0.12875569089442582
432,charge,10814.5,
433,impedance,0.10393642754152782,0.12757923569951243
434,discharge,2978.89,1.6416044978422155
435,impedance,0.10440403223853702,0.1281535452116646
436,charge,10813.187,
437,impedance,0.10496266026459208,0.12701140711229952
438,discharge,2948.891,1.6253090231457805
439,charge,10817.047000000006,
440,discharge,2938.547,1.6196134522239483
441,charge,10818.532,
442,discharge,2925.484,1.6124236174774371
443,charge,10818.734,
444,discharge,2917.297,1.6077701029913394
445,charge,10815.032,
446,discharge,2918.938,1.6088077531981582
447,impedance,0.10339223346910502,0.12915832204757677
448,charge,10812.547,
449,impedance,0.10332696082878198,0.1280562076841714
450,discharge,2918.25,1.6083556258734268
451,charge,10817.422,
452,discharge,2915.4839999999967,1.6068202519011539
453,charge,10812.734,
454,discharge,2906.015,1.601770977206713
455,charge,10812.219,
456,discharge,2894.14,1.594911734692208
457,charge,10816.39,
458,discharge,2892.031,1.5938139125387372
459,impedance,0.10230692214398054,0.12963605146362625
460,charge,10815.938,
461,impedance,0.10386318553993985,0.12921253686440823
462,discharge,2888.719,1.5920273129504596
463,charge,10815.407,
464,discharge,2875.641,1.5847361549778751
465,charge,10816.734,
466,discharge,2860.7810000000027,1.5763429363936798
467,charge,10811.922,
468,discharge,2852.844,1.5720229174642286
469,charge,10818.797,
470,discharge,2854.64,1.5729874285512353
471,impedance,0.10327366544299307,0.12816133435461302
472,charge,10814.703,
473,impedance,0.10657419567798392,0.12523614372629716
474,discharge,2897.844,1.596985400389019
475,charge,10818.328,
476,discharge,2896.063,1.595726023703856
477,charge,10811.765,
478,discharge,2866.234,1.579500338340559
479,charge,10815.328999999998,
480,discharge,2836.609,1.5629469877520186
481,charge,10815.813,
482,discharge,2829.516,1.5591129431541175
483,impedance,0.10384169496949792,0.12798923220316963
484,charge,10818.14,
485,impedance,0.10452218668748398,0.12898188064464913
